station_id,stationname,date,daytype,rides
40420,Cicero-Cermak,6/27/2017,W,"1,324"
40420,Cicero-Cermak,6/28/2017,W,"1,196"
40420,Cicero-Cermak,6/29/2017,W,"1,261"
40420,Cicero-Cermak,6/30/2017,W,"1,331"
40430,Clinton-Forest Park,6/1/2017,W,"3,785"
40430,Clinton-Forest Park,6/2/2017,W,"3,615"
40430,Clinton-Forest Park,6/3/2017,A,"1,381"
40430,Clinton-Forest Park,6/4/2017,U,"1,259"
40430,Clinton-Forest Park,6/5/2017,W,"4,034"
40430,Clinton-Forest Park,6/6/2017,W,"3,958"
40430,Clinton-Forest Park,6/7/2017,W,"3,852"
40430,Clinton-Forest Park,6/8/2017,W,"3,767"
40430,Clinton-Forest Park,6/9/2017,W,"3,867"
40430,Clinton-Forest Park,6/10/2017,A,"1,440"
40430,Clinton-Forest Park,6/11/2017,U,"1,300"
40430,Clinton-Forest Park,6/12/2017,W,"3,995"
40430,Clinton-Forest Park,6/13/2017,W,"3,868"
40430,Clinton-Forest Park,6/14/2017,W,"3,968"
40430,Clinton-Forest Park,6/15/2017,W,"3,803"
40430,Clinton-Forest Park,6/16/2017,W,"3,537"
40430,Clinton-Forest Park,6/17/2017,A,"1,312"
40430,Clinton-Forest Park,6/18/2017,U,"1,305"
40430,Clinton-Forest Park,6/19/2017,W,"3,897"
40430,Clinton-Forest Park,6/20/2017,W,"3,910"
40430,Clinton-Forest Park,6/21/2017,W,"3,942"
40430,Clinton-Forest Park,6/22/2017,W,"3,673"
40430,Clinton-Forest Park,6/23/2017,W,"3,565"
40430,Clinton-Forest Park,6/24/2017,A,"1,512"
40430,Clinton-Forest Park,6/25/2017,U,"1,544"
40430,Clinton-Forest Park,6/26/2017,W,"3,876"
40430,Clinton-Forest Park,6/27/2017,W,"3,866"
40430,Clinton-Forest Park,6/28/2017,W,"3,876"
40430,Clinton-Forest Park,6/29/2017,W,"4,040"
40430,Clinton-Forest Park,6/30/2017,W,"3,840"
40440,California-Cermak,6/1/2017,W,"1,441"
40440,California-Cermak,6/2/2017,W,"1,555"
40440,California-Cermak,6/3/2017,A,915
40440,California-Cermak,6/4/2017,U,645
40440,California-Cermak,6/5/2017,W,"1,450"
40440,California-Cermak,6/6/2017,W,"1,444"
40440,California-Cermak,6/7/2017,W,"1,480"
40440,California-Cermak,6/8/2017,W,"1,530"
40440,California-Cermak,6/9/2017,W,"1,467"
40440,California-Cermak,6/10/2017,A,998
40440,California-Cermak,6/11/2017,U,685
40440,California-Cermak,6/12/2017,W,"1,358"
40440,California-Cermak,6/13/2017,W,"1,436"
40440,California-Cermak,6/14/2017,W,"1,358"
40440,California-Cermak,6/15/2017,W,"1,491"
40440,California-Cermak,6/16/2017,W,"1,415"
40440,California-Cermak,6/17/2017,A,770
40440,California-Cermak,6/18/2017,U,557
40440,California-Cermak,6/19/2017,W,"1,303"
40440,California-Cermak,6/20/2017,W,"1,325"
40440,California-Cermak,6/21/2017,W,"1,379"
40440,California-Cermak,6/22/2017,W,"1,393"
40440,California-Cermak,6/23/2017,W,"1,400"
40440,California-Cermak,6/24/2017,A,831
40440,California-Cermak,6/25/2017,U,814
40440,California-Cermak,6/26/2017,W,"1,413"
40440,California-Cermak,6/27/2017,W,"1,340"
40440,California-Cermak,6/28/2017,W,"1,397"
40440,California-Cermak,6/29/2017,W,"1,399"
40440,California-Cermak,6/30/2017,W,"1,376"
40450,95th/Dan Ryan,6/1/2017,W,"11,034"
40450,95th/Dan Ryan,6/2/2017,W,"11,168"
40450,95th/Dan Ryan,6/3/2017,A,"7,035"
40450,95th/Dan Ryan,6/4/2017,U,"5,412"
40450,95th/Dan Ryan,6/5/2017,W,"10,570"
40450,95th/Dan Ryan,6/6/2017,W,"10,987"
40450,95th/Dan Ryan,6/7/2017,W,"11,198"
40450,95th/Dan Ryan,6/8/2017,W,"10,942"
40450,95th/Dan Ryan,6/9/2017,W,"10,757"
40450,95th/Dan Ryan,6/10/2017,A,"7,043"
40450,95th/Dan Ryan,6/11/2017,U,"5,661"
40450,95th/Dan Ryan,6/12/2017,W,"10,317"
40450,95th/Dan Ryan,6/13/2017,W,"10,432"
40450,95th/Dan Ryan,6/14/2017,W,"10,324"
40450,95th/Dan Ryan,6/15/2017,W,"10,756"
40450,95th/Dan Ryan,6/16/2017,W,"10,341"
40450,95th/Dan Ryan,6/17/2017,A,"6,457"
40450,95th/Dan Ryan,6/18/2017,U,"5,495"
40450,95th/Dan Ryan,6/19/2017,W,"9,760"
40450,95th/Dan Ryan,6/20/2017,W,"10,336"
40450,95th/Dan Ryan,6/21/2017,W,"10,138"
40450,95th/Dan Ryan,6/22/2017,W,"9,761"
40450,95th/Dan Ryan,6/23/2017,W,"9,953"
40450,95th/Dan Ryan,6/24/2017,A,"6,553"
40450,95th/Dan Ryan,6/25/2017,U,"6,680"
40450,95th/Dan Ryan,6/26/2017,W,"9,815"
40450,95th/Dan Ryan,6/27/2017,W,"10,171"
40450,95th/Dan Ryan,6/28/2017,W,"9,816"
40450,95th/Dan Ryan,6/29/2017,W,"10,074"
40450,95th/Dan Ryan,6/30/2017,W,"10,321"
40460,Merchandise Mart,6/1/2017,W,"8,421"
40460,Merchandise Mart,6/2/2017,W,"7,611"
40460,Merchandise Mart,6/3/2017,A,"1,915"
40460,Merchandise Mart,6/4/2017,U,"1,394"
40460,Merchandise Mart,6/5/2017,W,"8,593"
40460,Merchandise Mart,6/6/2017,W,"9,101"
40460,Merchandise Mart,6/7/2017,W,"8,991"
40460,Merchandise Mart,6/8/2017,W,"8,985"
40460,Merchandise Mart,6/9/2017,W,"8,166"
40460,Merchandise Mart,6/10/2017,A,"2,510"
40460,Merchandise Mart,6/11/2017,U,"1,995"
40460,Merchandise Mart,6/12/2017,W,"10,141"
40460,Merchandise Mart,6/13/2017,W,"10,543"
40460,Merchandise Mart,6/14/2017,W,"9,933"
40460,Merchandise Mart,6/15/2017,W,"8,778"
40460,Merchandise Mart,6/16/2017,W,"7,499"
40460,Merchandise Mart,6/17/2017,A,"2,011"
40460,Merchandise Mart,6/18/2017,U,"1,389"
40460,Merchandise Mart,6/19/2017,W,"8,562"
40460,Merchandise Mart,6/20/2017,W,"8,928"
40460,Merchandise Mart,6/21/2017,W,"8,651"
40460,Merchandise Mart,6/22/2017,W,"8,595"
40460,Merchandise Mart,6/23/2017,W,"7,908"
40460,Merchandise Mart,6/24/2017,A,"2,031"
40460,Merchandise Mart,6/25/2017,U,"1,514"
40460,Merchandise Mart,6/26/2017,W,"8,133"
40460,Merchandise Mart,6/27/2017,W,"8,652"
40460,Merchandise Mart,6/28/2017,W,"8,356"
40460,Merchandise Mart,6/29/2017,W,"8,514"
40460,Merchandise Mart,6/30/2017,W,"7,284"
40470,Racine,6/1/2017,W,"2,423"
40470,Racine,6/2/2017,W,"2,353"
40470,Racine,6/3/2017,A,844
40470,Racine,6/4/2017,U,650
40470,Racine,6/5/2017,W,"2,334"
40470,Racine,6/6/2017,W,"2,383"
40470,Racine,6/7/2017,W,"2,322"
40470,Racine,6/8/2017,W,"2,285"
40470,Racine,6/9/2017,W,"3,201"
40470,Racine,6/10/2017,A,"2,393"
40470,Racine,6/11/2017,U,"2,072"
40470,Racine,6/12/2017,W,"2,299"
40470,Racine,6/13/2017,W,"2,467"
40470,Racine,6/14/2017,W,"2,288"
40470,Racine,6/15/2017,W,"2,266"
40470,Racine,6/16/2017,W,"1,994"
40470,Racine,6/17/2017,A,965
40470,Racine,6/18/2017,U,921
40470,Racine,6/19/2017,W,"1,959"
40470,Racine,6/20/2017,W,"1,960"
40470,Racine,6/21/2017,W,"1,623"
40470,Racine,6/22/2017,W,"1,507"
40470,Racine,6/23/2017,W,"1,543"
40470,Racine,6/24/2017,A,773
40470,Racine,6/25/2017,U,785
40470,Racine,6/26/2017,W,"1,560"
40470,Racine,6/27/2017,W,"1,620"
40470,Racine,6/28/2017,W,"1,630"
40470,Racine,6/29/2017,W,"1,711"
40470,Racine,6/30/2017,W,"1,596"
40480,Cicero-Lake,6/1/2017,W,"1,523"
40480,Cicero-Lake,6/2/2017,W,"1,421"
40480,Cicero-Lake,6/3/2017,A,927
40480,Cicero-Lake,6/4/2017,U,735
40480,Cicero-Lake,6/5/2017,W,"1,384"
40480,Cicero-Lake,6/6/2017,W,"1,456"
40480,Cicero-Lake,6/7/2017,W,"1,414"
40480,Cicero-Lake,6/8/2017,W,"1,323"
40480,Cicero-Lake,6/9/2017,W,"1,364"
40480,Cicero-Lake,6/10/2017,A,971
40480,Cicero-Lake,6/11/2017,U,769
40480,Cicero-Lake,6/12/2017,W,"1,281"
40480,Cicero-Lake,6/13/2017,W,"1,292"
40480,Cicero-Lake,6/14/2017,W,"1,289"
40480,Cicero-Lake,6/15/2017,W,"1,452"
40480,Cicero-Lake,6/16/2017,W,"1,326"
40480,Cicero-Lake,6/17/2017,A,909
40480,Cicero-Lake,6/18/2017,U,708
40480,Cicero-Lake,6/19/2017,W,"1,233"
40480,Cicero-Lake,6/20/2017,W,"1,346"
40480,Cicero-Lake,6/21/2017,W,"1,262"
40480,Cicero-Lake,6/22/2017,W,"1,273"
40480,Cicero-Lake,6/23/2017,W,"1,247"
40480,Cicero-Lake,6/24/2017,A,937
40480,Cicero-Lake,6/25/2017,U,831
40480,Cicero-Lake,6/26/2017,W,"1,253"
40480,Cicero-Lake,6/27/2017,W,"1,303"
40480,Cicero-Lake,6/28/2017,W,"1,300"
40480,Cicero-Lake,6/29/2017,W,"1,321"
40480,Cicero-Lake,6/30/2017,W,"1,322"
40490,Grand/Milwaukee,6/1/2017,W,"2,926"
40490,Grand/Milwaukee,6/2/2017,W,"3,163"
40490,Grand/Milwaukee,6/3/2017,A,"1,871"
40490,Grand/Milwaukee,6/4/2017,U,"1,456"
40490,Grand/Milwaukee,6/5/2017,W,"2,893"
40490,Grand/Milwaukee,6/6/2017,W,"2,867"
40490,Grand/Milwaukee,6/7/2017,W,"2,844"
40490,Grand/Milwaukee,6/8/2017,W,"2,994"
40490,Grand/Milwaukee,6/9/2017,W,"3,216"
40490,Grand/Milwaukee,6/10/2017,A,"1,742"
40490,Grand/Milwaukee,6/11/2017,U,"1,625"
40490,Grand/Milwaukee,6/12/2017,W,"3,020"
40490,Grand/Milwaukee,6/13/2017,W,"2,969"
40490,Grand/Milwaukee,6/14/2017,W,"2,822"
40490,Grand/Milwaukee,6/15/2017,W,"3,048"
40490,Grand/Milwaukee,6/16/2017,W,"3,213"
40490,Grand/Milwaukee,6/17/2017,A,"1,870"
40490,Grand/Milwaukee,6/18/2017,U,"1,590"
40490,Grand/Milwaukee,6/19/2017,W,"2,710"
40490,Grand/Milwaukee,6/20/2017,W,"2,883"
40490,Grand/Milwaukee,6/21/2017,W,"2,944"
40490,Grand/Milwaukee,6/22/2017,W,"2,933"
40490,Grand/Milwaukee,6/23/2017,W,"3,054"
40490,Grand/Milwaukee,6/24/2017,A,"1,813"
40490,Grand/Milwaukee,6/25/2017,U,"1,373"
40490,Grand/Milwaukee,6/26/2017,W,"2,665"
40490,Grand/Milwaukee,6/27/2017,W,"2,787"
40490,Grand/Milwaukee,6/28/2017,W,"2,838"
40490,Grand/Milwaukee,6/29/2017,W,"2,938"
40490,Grand/Milwaukee,6/30/2017,W,"3,023"
40510,Garfield-South Elevated,6/1/2017,W,"1,482"
40510,Garfield-South Elevated,6/2/2017,W,"1,451"
40510,Garfield-South Elevated,6/3/2017,A,964
40510,Garfield-South Elevated,6/4/2017,U,693
40510,Garfield-South Elevated,6/5/2017,W,"1,407"
40510,Garfield-South Elevated,6/6/2017,W,"1,556"
40510,Garfield-South Elevated,6/7/2017,W,"1,479"
40510,Garfield-South Elevated,6/8/2017,W,"1,504"
40510,Garfield-South Elevated,6/9/2017,W,"1,412"
40510,Garfield-South Elevated,6/10/2017,A,979
40510,Garfield-South Elevated,6/11/2017,U,716
40510,Garfield-South Elevated,6/12/2017,W,"1,446"
40510,Garfield-South Elevated,6/13/2017,W,"1,416"
40510,Garfield-South Elevated,6/14/2017,W,"1,302"
40510,Garfield-South Elevated,6/15/2017,W,"1,481"
40510,Garfield-South Elevated,6/16/2017,W,"1,365"
40510,Garfield-South Elevated,6/17/2017,A,740
40510,Garfield-South Elevated,6/18/2017,U,643
40510,Garfield-South Elevated,6/19/2017,W,"1,316"
40510,Garfield-South Elevated,6/20/2017,W,"1,362"
40510,Garfield-South Elevated,6/21/2017,W,"1,434"
40510,Garfield-South Elevated,6/22/2017,W,"1,418"
40510,Garfield-South Elevated,6/23/2017,W,"1,367"
40510,Garfield-South Elevated,6/24/2017,A,970
40510,Garfield-South Elevated,6/25/2017,U,738
40510,Garfield-South Elevated,6/26/2017,W,"1,459"
40510,Garfield-South Elevated,6/27/2017,W,"1,415"
40510,Garfield-South Elevated,6/28/2017,W,"1,394"
40510,Garfield-South Elevated,6/29/2017,W,"1,481"
40510,Garfield-South Elevated,6/30/2017,W,"1,500"
40520,Foster,6/1/2017,W,892
40520,Foster,6/2/2017,W,954
40520,Foster,6/3/2017,A,540
40520,Foster,6/4/2017,U,339
40520,Foster,6/5/2017,W,852
40520,Foster,6/6/2017,W,896
40520,Foster,6/7/2017,W,933
40520,Foster,6/8/2017,W,955
40520,Foster,6/9/2017,W,928
40520,Foster,6/10/2017,A,653
40520,Foster,6/11/2017,U,511
40520,Foster,6/12/2017,W,923
40520,Foster,6/13/2017,W,909
40520,Foster,6/14/2017,W,"1,075"
40520,Foster,6/15/2017,W,"1,062"
40520,Foster,6/16/2017,W,"1,123"
40520,Foster,6/17/2017,A,676
40520,Foster,6/18/2017,U,392
40520,Foster,6/19/2017,W,898
40520,Foster,6/20/2017,W,958
40520,Foster,6/21/2017,W,916
40520,Foster,6/22/2017,W,962
40520,Foster,6/23/2017,W,953
40520,Foster,6/24/2017,A,590
40520,Foster,6/25/2017,U,570
40520,Foster,6/26/2017,W,897
40520,Foster,6/27/2017,W,933
40520,Foster,6/28/2017,W,985
40520,Foster,6/29/2017,W,944
40520,Foster,6/30/2017,W,914
40530,Diversey,6/1/2017,W,"5,787"
40530,Diversey,6/2/2017,W,"6,153"
40530,Diversey,6/3/2017,A,"3,878"
40530,Diversey,6/4/2017,U,"2,640"
40530,Diversey,6/5/2017,W,"5,829"
40530,Diversey,6/6/2017,W,"5,893"
40530,Diversey,6/7/2017,W,"5,974"
40530,Diversey,6/8/2017,W,"6,023"
40530,Diversey,6/9/2017,W,"5,891"
40530,Diversey,6/10/2017,A,"3,768"
40530,Diversey,6/11/2017,U,"2,648"
40530,Diversey,6/12/2017,W,"5,620"
40530,Diversey,6/13/2017,W,"6,013"
40530,Diversey,6/14/2017,W,"5,752"
40530,Diversey,6/15/2017,W,"5,911"
40530,Diversey,6/16/2017,W,"5,642"
40530,Diversey,6/17/2017,A,"2,733"
40530,Diversey,6/18/2017,U,"1,881"
40530,Diversey,6/19/2017,W,"5,519"
40530,Diversey,6/20/2017,W,"5,899"
40530,Diversey,6/21/2017,W,"5,782"
40530,Diversey,6/22/2017,W,"5,790"
40530,Diversey,6/23/2017,W,"5,530"
40530,Diversey,6/24/2017,A,"3,074"
40530,Diversey,6/25/2017,U,"6,419"
40530,Diversey,6/26/2017,W,"5,547"
40530,Diversey,6/27/2017,W,"5,869"
40530,Diversey,6/28/2017,W,"5,523"
40530,Diversey,6/29/2017,W,"5,635"
40530,Diversey,6/30/2017,W,"5,248"
40540,Wilson,6/1/2017,W,"5,432"
40540,Wilson,6/2/2017,W,"5,147"
40540,Wilson,6/3/2017,A,"3,920"
40540,Wilson,6/4/2017,U,"2,905"
40540,Wilson,6/5/2017,W,"5,802"
40540,Wilson,6/6/2017,W,"5,448"
40540,Wilson,6/7/2017,W,"5,739"
40540,Wilson,6/8/2017,W,"5,811"
40540,Wilson,6/9/2017,W,"5,286"
40540,Wilson,6/10/2017,A,"4,332"
40540,Wilson,6/11/2017,U,"3,029"
40540,Wilson,6/12/2017,W,"5,364"
40540,Wilson,6/13/2017,W,"5,484"
40540,Wilson,6/14/2017,W,"5,199"
40540,Wilson,6/15/2017,W,"5,502"
40540,Wilson,6/16/2017,W,"4,879"
40540,Wilson,6/17/2017,A,"3,607"
40540,Wilson,6/18/2017,U,"2,763"
40540,Wilson,6/19/2017,W,"5,195"
40540,Wilson,6/20/2017,W,"5,594"
40540,Wilson,6/21/2017,W,"5,324"
40540,Wilson,6/22/2017,W,"5,386"
40540,Wilson,6/23/2017,W,"5,052"
40540,Wilson,6/24/2017,A,"4,108"
40540,Wilson,6/25/2017,U,"7,373"
40540,Wilson,6/26/2017,W,"5,131"
40540,Wilson,6/27/2017,W,"5,470"
40540,Wilson,6/28/2017,W,"5,330"
40540,Wilson,6/29/2017,W,"5,540"
40540,Wilson,6/30/2017,W,"5,066"
40550,Irving Park-O'Hare,6/1/2017,W,"4,593"
40550,Irving Park-O'Hare,6/2/2017,W,"4,613"
40550,Irving Park-O'Hare,6/3/2017,A,"2,558"
40550,Irving Park-O'Hare,6/4/2017,U,"1,996"
40550,Irving Park-O'Hare,6/5/2017,W,"4,327"
40550,Irving Park-O'Hare,6/6/2017,W,"4,458"
40550,Irving Park-O'Hare,6/7/2017,W,"4,645"
40550,Irving Park-O'Hare,6/8/2017,W,"4,647"
40550,Irving Park-O'Hare,6/9/2017,W,"4,934"
40550,Irving Park-O'Hare,6/10/2017,A,"3,020"
40550,Irving Park-O'Hare,6/11/2017,U,"2,403"
40550,Irving Park-O'Hare,6/12/2017,W,"4,369"
40550,Irving Park-O'Hare,6/13/2017,W,"4,551"
40550,Irving Park-O'Hare,6/14/2017,W,"4,525"
40550,Irving Park-O'Hare,6/15/2017,W,"4,696"
40550,Irving Park-O'Hare,6/16/2017,W,"4,600"
40550,Irving Park-O'Hare,6/17/2017,A,"2,319"
40550,Irving Park-O'Hare,6/18/2017,U,"1,942"
40550,Irving Park-O'Hare,6/19/2017,W,"4,318"
40550,Irving Park-O'Hare,6/20/2017,W,"4,518"
40550,Irving Park-O'Hare,6/21/2017,W,"4,494"
40550,Irving Park-O'Hare,6/22/2017,W,"4,512"
40550,Irving Park-O'Hare,6/23/2017,W,"4,628"
40550,Irving Park-O'Hare,6/24/2017,A,"2,783"
40550,Irving Park-O'Hare,6/25/2017,U,"2,154"
40550,Irving Park-O'Hare,6/26/2017,W,"4,350"
40550,Irving Park-O'Hare,6/27/2017,W,"4,514"
40550,Irving Park-O'Hare,6/28/2017,W,"4,414"
40550,Irving Park-O'Hare,6/29/2017,W,"4,586"
40550,Irving Park-O'Hare,6/30/2017,W,"4,538"
40560,Jackson/State,6/1/2017,W,"11,152"
40560,Jackson/State,6/2/2017,W,"9,518"
40560,Jackson/State,6/3/2017,A,"4,652"
40560,Jackson/State,6/4/2017,U,"3,456"
40560,Jackson/State,6/5/2017,W,"10,850"
40560,Jackson/State,6/6/2017,W,"11,074"
40560,Jackson/State,6/7/2017,W,"11,183"
40560,Jackson/State,6/8/2017,W,"11,072"
40560,Jackson/State,6/9/2017,W,"9,704"
40560,Jackson/State,6/10/2017,A,"5,528"
40560,Jackson/State,6/11/2017,U,"3,595"
40560,Jackson/State,6/12/2017,W,"9,243"
40560,Jackson/State,6/13/2017,W,"9,383"
40560,Jackson/State,6/14/2017,W,"8,880"
40560,Jackson/State,6/15/2017,W,"9,241"
40560,Jackson/State,6/16/2017,W,"8,136"
40560,Jackson/State,6/17/2017,A,"4,956"
40560,Jackson/State,6/18/2017,U,"3,803"
40560,Jackson/State,6/19/2017,W,"9,298"
40560,Jackson/State,6/20/2017,W,"9,784"
40560,Jackson/State,6/21/2017,W,"9,733"
40560,Jackson/State,6/22/2017,W,"8,958"
40560,Jackson/State,6/23/2017,W,"8,394"
40560,Jackson/State,6/24/2017,A,"4,140"
40560,Jackson/State,6/25/2017,U,"4,963"
40560,Jackson/State,6/26/2017,W,"8,931"
40560,Jackson/State,6/27/2017,W,"9,317"
40560,Jackson/State,6/28/2017,W,"9,248"
40560,Jackson/State,6/29/2017,W,"9,856"
40560,Jackson/State,6/30/2017,W,"8,637"
40570,California/Milwaukee,6/1/2017,W,"5,666"
40570,California/Milwaukee,6/2/2017,W,"6,013"
40570,California/Milwaukee,6/3/2017,A,"3,614"
40570,California/Milwaukee,6/4/2017,U,"2,692"
40570,California/Milwaukee,6/5/2017,W,"5,422"
40570,California/Milwaukee,6/6/2017,W,"5,585"
40570,California/Milwaukee,6/7/2017,W,"5,697"
40570,California/Milwaukee,6/8/2017,W,"5,783"
40570,California/Milwaukee,6/9/2017,W,"6,059"
40570,California/Milwaukee,6/10/2017,A,"3,944"
40570,California/Milwaukee,6/11/2017,U,"3,028"
40570,California/Milwaukee,6/12/2017,W,"5,700"
40570,California/Milwaukee,6/13/2017,W,"5,801"
40570,California/Milwaukee,6/14/2017,W,"5,523"
40570,California/Milwaukee,6/15/2017,W,"6,028"
40570,California/Milwaukee,6/16/2017,W,"5,792"
40570,California/Milwaukee,6/17/2017,A,"3,137"
40570,California/Milwaukee,6/18/2017,U,"2,346"
40570,California/Milwaukee,6/19/2017,W,"5,279"
40570,California/Milwaukee,6/20/2017,W,"5,639"
40570,California/Milwaukee,6/21/2017,W,"5,651"
40570,California/Milwaukee,6/22/2017,W,"5,529"
40570,California/Milwaukee,6/23/2017,W,"5,638"
40570,California/Milwaukee,6/24/2017,A,"3,780"
40570,California/Milwaukee,6/25/2017,U,"2,882"
40570,California/Milwaukee,6/26/2017,W,"5,294"
40570,California/Milwaukee,6/27/2017,W,"5,687"
40570,California/Milwaukee,6/28/2017,W,"5,447"
40570,California/Milwaukee,6/29/2017,W,"5,599"
40570,California/Milwaukee,6/30/2017,W,"5,786"
40580,54th/Cermak,6/1/2017,W,"2,397"
40580,54th/Cermak,6/2/2017,W,"2,419"
40580,54th/Cermak,6/3/2017,A,"1,356"
40580,54th/Cermak,6/4/2017,U,993
40580,54th/Cermak,6/5/2017,W,"2,200"
40580,54th/Cermak,6/6/2017,W,"2,342"
40580,54th/Cermak,6/7/2017,W,"2,354"
40580,54th/Cermak,6/8/2017,W,"2,484"
40580,54th/Cermak,6/9/2017,W,"2,439"
40580,54th/Cermak,6/10/2017,A,"1,584"
40580,54th/Cermak,6/11/2017,U,"1,286"
40580,54th/Cermak,6/12/2017,W,"2,370"
40580,54th/Cermak,6/13/2017,W,"2,440"
40580,54th/Cermak,6/14/2017,W,"2,257"
40580,54th/Cermak,6/15/2017,W,"2,290"
40580,54th/Cermak,6/16/2017,W,"2,204"
40580,54th/Cermak,6/17/2017,A,"1,175"
40580,54th/Cermak,6/18/2017,U,794
40580,54th/Cermak,6/19/2017,W,"2,125"
40580,54th/Cermak,6/20/2017,W,"2,232"
40580,54th/Cermak,6/21/2017,W,"2,401"
40580,54th/Cermak,6/22/2017,W,"2,315"
40580,54th/Cermak,6/23/2017,W,"2,263"
40580,54th/Cermak,6/24/2017,A,"1,465"
40580,54th/Cermak,6/25/2017,U,"1,631"
40580,54th/Cermak,6/26/2017,W,"2,191"
40580,54th/Cermak,6/27/2017,W,"2,393"
40580,54th/Cermak,6/28/2017,W,"2,165"
40580,54th/Cermak,6/29/2017,W,"2,265"
40580,54th/Cermak,6/30/2017,W,"2,264"
40590,Damen/Milwaukee,6/1/2017,W,"7,123"
40590,Damen/Milwaukee,6/2/2017,W,"7,873"
40590,Damen/Milwaukee,6/3/2017,A,"6,069"
40590,Damen/Milwaukee,6/4/2017,U,"4,841"
40590,Damen/Milwaukee,6/5/2017,W,"7,076"
40590,Damen/Milwaukee,6/6/2017,W,"6,884"
40590,Damen/Milwaukee,6/7/2017,W,"7,163"
40590,Damen/Milwaukee,6/8/2017,W,"7,083"
40590,Damen/Milwaukee,6/9/2017,W,"7,754"
40590,Damen/Milwaukee,6/10/2017,A,"6,174"
40590,Damen/Milwaukee,6/11/2017,U,"4,986"
40590,Damen/Milwaukee,6/12/2017,W,"7,080"
40590,Damen/Milwaukee,6/13/2017,W,"7,113"
40590,Damen/Milwaukee,6/14/2017,W,"6,701"
40590,Damen/Milwaukee,6/15/2017,W,"7,348"
40590,Damen/Milwaukee,6/16/2017,W,"7,527"
40590,Damen/Milwaukee,6/17/2017,A,"4,662"
40590,Damen/Milwaukee,6/18/2017,U,"3,537"
40590,Damen/Milwaukee,6/19/2017,W,"6,674"
40590,Damen/Milwaukee,6/20/2017,W,"6,900"
40590,Damen/Milwaukee,6/21/2017,W,"7,166"
40590,Damen/Milwaukee,6/22/2017,W,"7,089"
40590,Damen/Milwaukee,6/23/2017,W,"7,568"
40590,Damen/Milwaukee,6/24/2017,A,"5,617"
40590,Damen/Milwaukee,6/25/2017,U,"4,333"
40590,Damen/Milwaukee,6/26/2017,W,"6,868"
40590,Damen/Milwaukee,6/27/2017,W,"7,051"
40590,Damen/Milwaukee,6/28/2017,W,"6,879"
40590,Damen/Milwaukee,6/29/2017,W,"7,189"
40590,Damen/Milwaukee,6/30/2017,W,"7,281"
40600,Kostner,6/1/2017,W,555
40600,Kostner,6/2/2017,W,569
40600,Kostner,6/3/2017,A,268
40600,Kostner,6/4/2017,U,226
40600,Kostner,6/5/2017,W,517
40600,Kostner,6/6/2017,W,534
40600,Kostner,6/7/2017,W,569
40600,Kostner,6/8/2017,W,576
40600,Kostner,6/9/2017,W,541
40600,Kostner,6/10/2017,A,283
40600,Kostner,6/11/2017,U,301
40600,Kostner,6/12/2017,W,527
40600,Kostner,6/13/2017,W,533
40600,Kostner,6/14/2017,W,508
40600,Kostner,6/15/2017,W,567
40600,Kostner,6/16/2017,W,488
40600,Kostner,6/17/2017,A,243
40600,Kostner,6/18/2017,U,230
40600,Kostner,6/19/2017,W,495
40600,Kostner,6/20/2017,W,512
40600,Kostner,6/21/2017,W,488
40600,Kostner,6/22/2017,W,517
40600,Kostner,6/23/2017,W,520
40600,Kostner,6/24/2017,A,287
40600,Kostner,6/25/2017,U,292
40600,Kostner,6/26/2017,W,509
40600,Kostner,6/27/2017,W,513
40600,Kostner,6/28/2017,W,475
40600,Kostner,6/29/2017,W,524
40600,Kostner,6/30/2017,W,510
40610,Ridgeland,6/1/2017,W,"1,812"
40610,Ridgeland,6/2/2017,W,"1,629"
40610,Ridgeland,6/3/2017,A,652
40610,Ridgeland,6/4/2017,U,464
40610,Ridgeland,6/5/2017,W,"1,450"
40610,Ridgeland,6/6/2017,W,"1,566"
40610,Ridgeland,6/7/2017,W,"1,477"
40610,Ridgeland,6/8/2017,W,"1,489"
40610,Ridgeland,6/9/2017,W,"1,521"
40610,Ridgeland,6/10/2017,A,717
40610,Ridgeland,6/11/2017,U,560
40610,Ridgeland,6/12/2017,W,"1,469"
40610,Ridgeland,6/13/2017,W,"1,451"
40610,Ridgeland,6/14/2017,W,"1,484"
40610,Ridgeland,6/15/2017,W,"1,466"
40610,Ridgeland,6/16/2017,W,"1,430"
40610,Ridgeland,6/17/2017,A,582
40610,Ridgeland,6/18/2017,U,422
40610,Ridgeland,6/19/2017,W,"1,455"
40610,Ridgeland,6/20/2017,W,"1,534"
40610,Ridgeland,6/21/2017,W,"1,614"
40610,Ridgeland,6/22/2017,W,"1,478"
40610,Ridgeland,6/23/2017,W,"1,496"
40610,Ridgeland,6/24/2017,A,678
40610,Ridgeland,6/25/2017,U,651
40610,Ridgeland,6/26/2017,W,"1,474"
40610,Ridgeland,6/27/2017,W,"1,535"
40610,Ridgeland,6/28/2017,W,"1,530"
40610,Ridgeland,6/29/2017,W,"1,534"
40610,Ridgeland,6/30/2017,W,"1,369"
40630,Clark/Division,6/1/2017,W,"8,544"
40630,Clark/Division,6/2/2017,W,"9,158"
40630,Clark/Division,6/3/2017,A,"7,068"
40630,Clark/Division,6/4/2017,U,"5,802"
40630,Clark/Division,6/5/2017,W,"8,088"
40630,Clark/Division,6/6/2017,W,"8,319"
