longitude,run_id,heading,predictable,latitude,id,seconds_since_report,route_id
-118.258621,108_386_0,75.0,True,33.9892309,5667,180,108
-118.0578059,267_76_1,114.0,True,34.0811153,4144,59,267
-118.279831,550_125_0,360.0,True,33.936184,7931,58,550
-118.309624,180_172_0,75.0,True,34.101734,5459,58,180
-118.27462,16_363_1,315.0,True,34.063919,6039,58,16
-118.3905328,115_492_0,277.0,True,33.9314628,8639,59,115
-118.2489883,37_418_1,140.0,True,34.0557277,8439,59,37
-118.315819,164_56_1,210.0,True,34.186516,8284,179,164
-118.5989261,244_53_1,178.0,True,34.2550627,4108,59,244
-118.278351,38_235_1,285.0,True,34.021214,5672,58,38
-118.5890078,353_157_1,275.0,True,34.2199827,8347,59,353
-118.451225,794_55_1,220.0,True,34.2936819,8020,179,794
-118.489967,720_1027_0,323.0,True,34.013596,9552,295,720
-118.466072,234_32_0,360.0,True,34.201035,7569,58,234
-118.376427,16_344_1,270.0,True,34.073437,5723,58,16
-118.241608,728_128_0,36.0,True,34.055862,9264,58,728
-118.325195,330_691_1,279.0,True,34.047722,7852,58,330
-118.3299643,17_267_0,90.0,True,34.0688432,8432,59,17
-118.548607,164_53_0,75.0,True,34.186543,5875,180,164
-118.2300472,60_117_0,2.0,True,34.022023,6101,59,60
-118.310867,28_550_1,255.0,True,34.0527,8116,176,28
-118.234329,60_115_0,270.0,True,34.034744,5790,180,60
-118.3804201,155_33_1,266.0,True,34.157706,4129,59,155
-118.677292,534_150_0,45.0,True,34.0371359,5637,58,534
-118.291168,206_168_1,220.0,True,34.095654,5453,58,206
-118.241776,770_49_0,45.0,True,34.055808999999996,5827,58,770
-118.369148,163_129_1,208.0,True,34.219101,8323,56,163
-118.306938,16_357_0,75.0,True,34.068924,8185,57,16
-118.235909,685_4_1,195.0,True,34.11573,5957,58,685
-118.384323,102_52_0,30.0,True,33.966076,3854,116,102
-118.265816,20_614_1,299.0,True,34.0534881,6021,59,20
-118.408089,110_231_0,45.0,True,33.98175,5741,58,110
-118.2562995,53_177_0,356.0,True,33.9701507,3885,59,53
-118.307556,92_236_1,30.0,True,34.181923,3979,59,92
-118.0892817,62_245_0,272.0,True,33.8584562,3911,59,62
-118.246262,55_233_1,165.0,True,33.94149,5449,57,55
-118.340566,33_365_1,258.0,True,34.046757,3890,59,33
-118.02977,79_471_1,220.0,True,34.142323,4049,59,79
-118.314606,330_651_0,90.0,True,34.047119,5873,180,330
-118.247643,794_54_0,315.0,True,34.116718,8088,176,794
-118.361443,780_42_1,180.0,True,34.0854799,8056,235,780
-118.21978,251_110_1,180.0,True,34.0028689,8536,179,251
-118.369217,37_382_0,360.0,True,34.035347,8330,116,37
-118.352402,212_216_0,220.0,True,33.933762,5744,116,212
-118.269897,745_94_0,30.0,True,34.025036,8010,179,745
-118.045044,70_246_1,220.0,True,34.073021,7466,58,70
-118.2820623,720_1061_1,282.0,True,34.060893,9307,59,720
-118.2805196,33_365_1,300.0,True,34.0422314,4079,59,33
-118.3729993,105_224_1,52.0,True,34.0378348,6149,59,105
-118.273926,201_38_1,195.0,True,34.082127,5811,116,201
-118.275177,745_99_0,15.0,True,34.016895,8001,179,745
-118.3401832,117_53_0,90.0,True,33.9453693,8265,59,117
-118.355186,704_157_0,90.0,True,34.090733,9592,179,704
-118.208862,81_179_1,75.0,True,34.139187,8565,58,81
-118.3539342,316_358_0,99.0,True,34.070411,5861,180,316
-118.298904,206_165_0,220.0,True,33.923862,8600,58,206
-118.2598838,910_173_0,35.0,True,34.0494768,8351,59,910
-118.372948,115_505_1,225.0,True,33.960243,6088,58,115
-118.3237652,111_349_1,270.0,True,33.9746061,8615,59,111
-118.394386,230_95_0,120.0,True,34.144356,3987,180,230
-118.277237,330_691_1,285.0,True,34.044834,3899,180,330
-118.1719628,501_7_1,246.0,True,34.1429033,5773,59,501
-118.309036,207_275_0,345.0,True,34.057652,9445,58,207
-118.484985,237_11_1,180.0,True,34.255375,7561,58,237
-118.278187,45_518_0,358.0,True,33.9686505,3886,59,45
-118.0825013,62_225_1,180.0,True,33.8878063,5846,59,62
-118.278488,45_527_1,192.0,True,34.011284,5972,58,45
-118.324799,91_310_1,270.0,True,34.260849,8136,235,91
-118.2511492,55_217_0,299.0,True,34.048255,6093,59,55
-118.118004,577_36_0,220.0,True,33.775169,5881,180,577
-118.256752,115_504_1,270.0,True,33.960243,8254,179,115
-118.291496,51_258_0,269.0,True,34.0598219,5496,180,51
-118.3701387,705_63_1,57.0,True,34.0394762,6049,180,705
-118.136131,260_234_1,206.0,True,34.054321,4005,59,260
-118.27137,14_427_0,105.0,True,34.026024,8521,116,37
-118.37056,152_132_0,180.0,True,34.165314,8274,58,152
-118.260323,79_471_1,218.0,True,34.043297,3977,180,79
-118.447159,2_1056_0,90.0,True,34.0636439,7871,56,2
-118.4022317,625_48_1,269.0,True,33.931506,3146,59,625
-118.337547,105_239_0,300.0,True,34.012276,6146,58,105
-118.2561743,33_364_1,226.0,True,34.0406637,4148,59,33
-118.281105,45_518_0,180.0,True,33.965389,5515,116,45
-118.602692,164_53_0,75.0,True,34.187393,8167,57,164
-118.2398017,720_1059_1,3.0,True,34.0410167,9284,59,720
-118.290611,246_70_1,180.0,True,33.753967,8301,179,246
-118.323257,710_122_0,270.0,True,33.858383,7597,58,710
-118.318443,105_220_1,90.0,True,34.003639,3864,59,105
-118.282547,40_886_1,267.0,True,34.01123,9317,56,40
-118.2354285,70_246_1,290.0,True,34.0577069,4146,59,70
-118.308868,207_275_0,0.0,True,34.0040509,9437,58,207
-118.183426,81_193_0,360.0,True,34.1165809,5847,57,81
-118.278122,35_235_1,105.0,True,34.037025,7571,58,35
-118.245476,745_97_1,210.0,True,34.051819,8015,58,745
-118.269501,48_482_1,360.0,True,33.967258,7431,116,48
-118.526674,158_53_1,91.0,True,34.17109,8135,59,158
-118.26088,728_128_0,130.0,True,34.043076,9348,58,728
-118.2651002,51_258_0,0.0,True,33.9734156,6078,59,51
-118.2323097,355_218_0,170.0,True,33.9634326,4088,180,355
-118.247643,110_231_0,180.0,True,33.9748189,5697,58,110
-118.381012,110_216_1,270.0,True,33.976444,5665,180,110
-118.30838,18_186_0,220.0,True,34.063148,3936,180,18
-118.256752,111_339_0,220.0,True,33.960243,7939,116,111
-118.309036,757_68_1,165.0,True,34.000313,5387,116,757
-118.308968,757_67_0,360.0,True,34.031498,7887,58,757
-118.4486212,744_1_0,358.0,True,34.2107855,9267,59,744
-118.264259,48_482_1,15.0,True,34.025284,5694,180,48
-118.361282,126_19_1,345.0,True,33.887535,6086,58,126
-118.2577838,2_1057_1,294.0,True,34.0770603,4172,59,2
-118.170708,258_35_0,255.0,True,34.063343,5964,58,258
-118.371574,750_52_1,285.0,True,34.141029,8074,295,750
-118.8143022,161_86_1,245.0,True,34.1410373,4114,59,161
-118.309296,207_269_1,220.0,True,34.104538,9474,179,207
-118.499901,704_156_0,220.0,True,34.015766,9222,58,704
-118.390358,720_1058_1,255.0,True,34.067165,9561,179,720
-118.124557,115_493_0,212.0,True,33.935001,8460,58,115
-118.265114,51_259_0,220.0,True,33.927738,3870,59,51
-118.046677,267_75_0,270.0,True,34.0767359,4002,57,267
-118.451614,163_129_1,255.0,True,34.201256,8580,58,163
-118.2842845,603_25_1,180.0,True,34.0466317,3107,59,603
-118.347183,154_33_1,135.0,True,34.210743,7747,58,154
-118.2644378,55_217_0,123.0,True,34.0325526,4029,59,55
-118.5407472,152_132_0,90.0,True,34.2205637,8152,59,152
-118.239182,28_550_1,199.0,True,34.060398,5365,57,28
-118.46476,240_170_1,281.0,True,34.153652,8346,58,240
-118.2273787,117_61_1,352.0,True,33.9407718,8636,59,117
-118.286743,117_53_0,90.0,True,33.945423,8315,58,117
-118.309166,14_424_1,90.0,True,34.076241,5388,58,14
-118.598984,166_75_0,180.0,True,34.254055,8171,179,166
-118.374916,224_253_1,153.0,True,34.165283,8401,179,224
-118.28389,200_40_0,360.0,True,34.028774,6136,116,200
-118.265175,66_375_0,120.0,True,34.047173,9318,58,66
-118.282677,81_178_0,180.0,True,33.932388,8541,179,81
-118.206177,251_108_0,360.0,True,33.953564,8515,58,251
-118.230698,40_896_1,219.0,True,34.051243,9511,58,40
-118.26947,48_469_1,0.0,True,33.941849,5926,180,48
-118.265305,51_203_0,220.0,True,33.9429469,5793,235,51
-118.209587,60_128_1,165.0,True,33.919243,5932,180,60
-118.399727,4_263_1,225.0,True,34.074451,8416,56,4
-118.262878,910_173_0,36.0,True,34.046154,8292,58,910
-118.193947,111_346_1,270.0,True,33.971024,8483,58,111
-118.2418132,92_226_0,38.0,True,34.0539275,3984,59,92
-118.055595,70_246_1,270.0,True,34.06282,4067,116,70
-118.291527,204_105_0,345.0,True,34.0065,9454,179,204
-118.239777,20_613_1,219.0,True,34.036034,5467,58,20
-118.231216,720_1045_1,220.0,True,34.057182,9397,58,720
-118.348267,720_1055_1,270.0,True,34.062351,9393,57,720
-118.387894,224_252_1,165.0,True,34.221138,8583,58,224
-118.286873,550_123_1,220.0,True,34.025532,7907,179,550
-118.49659,534_145_1,300.0,True,34.011944,7416,116,534
-118.300705,728_130_1,268.0,True,34.0527,9248,58,728
-118.291435,204_103_0,360.0,True,33.982437,9426,179,204
-118.244591,10_489_1,46.0,True,34.056438,5481,58,10
-118.101387,266_21_1,211.0,True,33.977627,5732,180,266
-118.2885035,18_186_0,89.0,True,34.063631,8175,59,18
-118.536018,744_2_1,359.0,True,34.227928,9257,176,744
-118.253113,330_690_1,195.0,True,34.043598,8465,58,330
-118.367706,16_363_1,270.0,True,34.072392,7915,179,16
-118.2986243,17_349_1,269.0,True,34.069049,3970,59,17
-118.5281698,152_126_1,270.0,True,34.2208722,8296,59,152
-118.248657,53_169_0,345.0,True,33.869743,6054,58,53
-118.192345,665_14_0,355.0,True,34.034771,7547,58,665
-118.282158,745_95_0,90.0,True,33.9276849,8008,179,745
-118.228561,218_27_0,220.0,True,34.068707,3124,59,218
-118.2540395,18_110_0,130.0,True,34.0479163,6113,59,18
-118.124596,115_504_1,220.0,True,33.936016,8630,179,115
-118.3607727,4_263_1,278.0,True,34.0908609,4041,59,4
-118.4411178,4_269_0,73.0,True,34.0484438,5617,59,4
-118.564697,243_16_0,75.0,True,34.274761,8255,56,243
-118.265213,51_227_1,165.0,True,33.965031,3869,116,51
-118.429916,115_502_0,330.0,True,33.933239,8624,179,115
-118.289726,344_48_1,240.0,True,33.867596,5395,58,344
-118.353378,312_215_0,30.0,True,34.027538,5742,57,312
-118.159569,267_75_0,345.0,True,34.171856,7350,56,267
-118.308998,757_67_0,360.0,True,33.961674,5911,116,757
-118.335121,705_68_0,0.0,True,34.009304,7859,58,705
-118.230202,760_42_1,91.0,True,34.034523,7920,58,760
-118.452141,734_31_1,225.0,True,34.2727549,9230,179,734
-118.4833892,353_156_1,271.0,True,34.2214345,4109,59,353
-118.339355,780_41_0,220.0,True,34.034935,8067,116,780
-118.6375941,169_119_0,335.0,True,34.1599381,4150,59,169
-118.4491387,152_126_1,269.0,True,34.2215955,8147,59,152
-118.396584,230_87_1,165.0,True,34.191601,5923,57,230
-118.255569,71_88_1,210.0,True,34.048466,4000,59,71
-118.44525,239_9_1,319.0,True,34.2872563,8115,180,239
-118.278419,45_528_1,165.0,True,33.948696,4133,59,45
-118.570763,165_168_1,270.0,True,34.193859,4152,59,165
-118.307098,183_54_0,30.0,True,34.182335,5828,58,183
-118.223091,94_216_1,136.0,True,34.084244,8183,58,94
-118.2562885,53_177_0,98.0,True,33.9294337,3922,59,53
-118.263077,794_54_0,30.0,True,34.036476,8090,58,794
-118.319717,108_382_0,90.0,True,33.989037,6019,58,108
-118.363113,240_170_1,220.0,True,34.138691,8260,58,240
-118.218239,60_115_0,333.0,True,33.952213,5486,235,60
-118.392647,733_82_0,55.0,True,34.026794,9589,58,733
-118.4702442,152_132_0,89.0,True,34.2213158,8219,59,152
-118.3095612,205_80_0,1.0,True,33.7465325,5760,59,205
-118.5807538,166_117_1,288.0,True,34.2319912,8309,59,166
-118.326439,710_122_0,360.0,True,33.918499,7593,58,710
-118.09008,489_97_1,255.0,True,34.080284,4048,59,489
-118.3486413,165_166_1,181.0,True,34.20841,8425,59,165
-118.290798,38_243_0,86.0,True,34.0253953,8112,59,38
-118.6027199,161_83_1,270.0,True,34.168541,4100,59,161
-118.257835,55_236_1,120.0,True,34.020004,5494,180,55
-118.422812,2_1056_0,156.0,True,34.0795772,3893,59,2
-118.2518132,55_217_0,90.0,True,33.9293883,5802,59,55
-118.353775,312_215_0,360.0,True,33.990414,5769,58,312
-118.37944,330_690_1,345.0,True,34.076626,3937,59,330
-118.538216,169_120_1,270.0,True,34.208431,3993,116,169
-118.1752197,70_247_1,241.0,True,34.0567873,8230,59,70
-118.317421,710_121_1,75.0,True,34.061665,7592,235,710
-118.4567138,353_141_0,90.0,True,34.2213443,8289,59,353
-118.306442,710_121_1,165.0,True,34.061691,7587,58,710
-118.402092,230_96_1,135.0,True,34.23035,5460,180,230
-118.348305,37_395_0,90.0,True,34.032486,5839,116,37
-118.237762,115_505_1,269.0,True,33.960236,8643,59,115
-118.2767593,603_25_1,117.0,True,34.0602633,4026,59,603
-118.2916415,754_91_1,180.0,True,33.9960669,9574,59,754
-118.343842,212_216_0,360.0,True,33.9420969,5739,235,212
-118.357216,110_208_1,270.0,True,33.976303,5774,58,110
-118.274452,2_1057_1,344.0,True,34.0847089,3907,180,2
-118.4324512,150_171_0,101.0,True,34.1481462,8236,59,150
-118.392914,217_228_0,220.0,True,33.975838,5654,58,217
-118.273666,14_428_1,118.0,True,34.0681,5696,58,14
-118.454437,20_600_0,60.0,True,34.054626,3957,59,20
-118.156548,378_485_1,315.0,True,34.095901,5608,180,378
-118.137901,762_108_1,45.0,True,34.104759,5919,116,762
-118.291527,204_103_0,345.0,True,34.016399,9403,56,204
-118.2576947,66_363_0,310.0,True,34.0524507,3916,59,66
-118.291855,780_42_1,165.0,True,34.107922,8086,58,780
-118.3702832,152_126_1,1.0,True,34.167861,8310,59,152
-118.282616,81_178_0,0.0,True,34.010708,8574,58,81
-118.3660245,152_126_1,338.0,True,34.2277703,8155,59,152
-118.03183,487_92_1,345.0,True,34.161983,5393,58,487
-118.476006,33_447_0,220.0,True,33.994068,5352,58,33
-118.2520817,20_615_1,308.0,True,34.044385,3954,180,20
-118.224205,760_43_0,330.0,True,33.962058999999996,5508,58,760
-118.1469531,260_207_0,270.0,True,34.1042944,4066,59,260
-118.441292,230_96_1,210.0,True,34.297752,3961,176,230
-118.204536,45_528_1,273.0,True,34.073875,6079,58,45
-118.312508,155_33_1,220.0,True,34.178951,5851,295,155
-118.256493,53_177_0,345.0,True,34.009911,5330,180,53
-118.457222,165_149_1,270.0,True,34.193996,8268,58,165
-118.1712588,18_186_0,109.0,True,34.0232753,8106,59,18
-118.4661272,152_119_1,267.0,True,34.2214948,8325,59,152
-118.262291,90_316_0,36.0,True,34.037411,8165,58,90
-118.246262,33_365_1,210.0,True,34.051022,5344,58,33
-118.317749,209_34_1,180.0,True,33.973694,5715,57,209
-118.1990562,62_247_0,268.0,True,34.0188517,5845,59,62
-118.215981,751_17_1,145.0,True,34.034,7933,116,751
-118.376526,105_224_1,165.0,True,34.071537,6112,56,105
-118.142754,266_21_1,220.0,True,33.874939,5882,58,266
-118.2482822,20_613_1,219.0,True,34.0428907,8451,59,20
-118.082832,62_247_0,285.0,True,33.946083,3944,59,62
-118.313194,115_503_1,270.0,True,33.960052,8618,58,115
-118.261536,96_246_1,210.0,True,34.0420299,3105,57,96
-118.6060153,245_64_0,181.0,True,34.1964723,8224,59,245
-118.2768402,51_258_0,310.0,True,34.0564723,5792,59,51
-118.244331,53_170_0,26.0,True,34.031689,5831,58,53
-118.104828,265_8_0,30.0,True,33.987801,5420,58,265
-118.1038457,577_37_1,175.0,True,33.9133583,5782,59,577
-118.319584,30_606_0,255.0,True,34.0366555,3964,59,30
-118.2635818,603_21_0,79.0,True,34.0775858,5628,59,603
-118.238625,66_246_0,105.0,True,34.027401,9239,58,66
-118.331352,20_613_1,271.0,True,34.062077,6042,58,20
-118.308899,757_69_0,360.0,True,34.028362,6028,56,757
-118.0732697,460_172_1,270.0,True,33.902298,8128,180,460
-118.343842,37_418_1,255.0,True,34.032623,5651,116,37
-118.311623,37_418_1,269.0,True,34.032761,5656,180,37
-118.4488618,744_2_1,180.0,True,34.2199087,9245,59,744
-118.190315,181_179_1,255.0,True,34.133907,6063,176,181
-118.597809,166_75_0,219.0,True,34.254604,5412,58,166
-118.337357,30_647_0,220.0,True,34.047886,8340,116,30
-118.5168407,602_2_0,4.0,True,34.0440083,8413,59,602
-118.458992,720_1027_0,45.0,True,34.050968,9591,58,720
-118.238594,355_218_0,165.0,True,33.995747,5953,58,355
-118.352791,740_94_1,165.0,True,33.93203,5389,180,740
-118.217712,83_135_1,241.0,True,34.073654,5625,180,83
-118.130493,18_186_0,180.0,True,34.013321,6097,180,18
-118.286545,90_307_0,270.0,True,34.248089,8240,116,90
-118.2597417,51_248_0,302.0,True,34.0489293,3876,59,51
-118.345413,705_64_1,120.0,True,34.017006,5982,58,705
-118.291565,754_92_0,345.0,True,33.941601,9529,116,754
-118.148819,115_492_0,75.0,True,33.947182,8458,179,115
-118.252197,17_267_0,128.0,True,34.046734,5705,58,17
-118.2782018,910_173_0,29.0,True,34.0207505,8379,59,910
-118.225159,760_43_0,360.0,True,33.982273,7755,58,760
-118.249969,60_115_0,285.0,True,34.043324,5444,180,60
-118.362595,165_159_0,90.0,True,34.193966,8138,58,165
-118.4886983,236_123_0,89.0,True,34.3210413,4127,59,236
-118.123245,770_49_0,75.0,True,34.062435,7936,58,770
-118.249084,66_388_1,344.0,True,34.038536,9492,58,66
-118.3878923,240_170_1,298.0,True,34.1414063,8275,59,240
-118.252357,81_182_1,210.0,True,34.048271,8534,56,81
-118.553572,242_18_1,179.0,True,34.1894833,4087,59,242
-118.2650938,51_258_0,0.0,True,33.9859397,4015,59,51
-118.4485017,162_131_0,92.0,True,34.2010938,8331,59,162
-118.44857,233_132_0,360.0,True,34.1949309,9415,116,233
-118.284584,10_389_0,90.0,True,34.0817679,5495,58,10
-118.216171,81_195_0,270.0,True,34.139545,8514,58,81
-118.154259,720_1058_1,220.0,True,34.018436,9504,58,720
-118.233643,780_41_0,75.0,True,34.146118,8059,116,780
-118.280876,910_169_1,180.0,True,33.973663,8491,116,910
-118.383141,901_59_0,75.0,True,34.1685299,9457,58,901
-118.291725,204_106_1,180.0,True,34.052811,9223,58,204
-118.199623,111_340_0,90.0,True,33.971466,6133,180,111
-118.278252,45_518_0,360.0,True,33.982384,7666,179,45
-118.325226,110_231_0,60.0,True,33.979824,3857,59,110
-118.266556,201_40_0,360.0,True,34.099339,5940,57,201
-118.158516,258_35_0,341.0,True,34.010159,5812,58,258
-118.245674,4_263_1,38.0,True,34.053635,4032,59,4
-118.2544782,603_25_1,211.0,True,34.0945327,5883,59,603
-118.2667603,76_170_1,202.0,True,34.0350125,4065,59,76
-118.22506,115_493_0,112.0,True,33.956066,6148,116,115
-118.335121,210_256_0,360.0,True,34.019894,8614,58,210
-118.450539,239_9_1,313.0,True,34.294315,5455,58,239
-118.225241,760_42_1,182.0,True,33.9827455,6035,59,760
-118.558372,166_75_0,90.0,True,34.235439,8204,58,166
-118.2914593,754_92_0,360.0,True,33.9963565,9573,59,754
-118.59063,163_129_1,270.0,True,34.201118,8166,57,163
-118.257835,70_246_1,210.0,True,34.046017,7629,179,70
-118.282616,81_193_0,345.0,True,33.976002,8519,56,81
-118.216011,251_108_0,15.0,True,34.033699,8573,179,251
-118.344009,211_57_0,270.0,True,33.968552,5408,116,211
-118.2263393,51_243_1,177.0,True,33.8936055,3873,59,51
-118.169037,258_29_1,165.0,True,33.917042,5960,58,258
-118.264786,205_80_0,165.0,True,33.847633,11054,116,205
-118.4198963,720_1058_1,279.0,True,34.0675027,9285,180,720
-118.2577585,76_170_1,218.0,True,34.0461211,4147,59,76
-118.091423,487_92_1,179.0,True,34.119579,7651,58,487
-118.192871,30_681_1,88.0,True,34.033203,5349,58,30
-118.351379,40_874_0,15.0,True,33.966679,9326,57,40
-118.3972648,625_46_0,98.0,True,33.93092,3147,59,625
-118.366713,130_88_0,89.0,True,33.872773,5307,59,130
-118.168907,256_62_1,94.0,True,34.063179,3131,59,256
-118.284485,780_41_0,75.0,True,34.112404,8063,116,780
-118.281024,460_172_1,1.0,True,34.0043778,8161,59,460
-118.255608,720_1055_1,306.0,True,34.051296,9396,179,720
-118.287895,246_76_0,360.0,True,33.739475,5369,116,246
-118.467773,234_33_1,181.0,True,34.228508,7560,235,234
-118.260689,16_357_0,105.0,True,34.0578689,7484,58,16
-118.357803,705_69_0,255.0,True,34.021599,7901,235,705
-118.219154,111_342_0,97.0,True,33.973526,8475,58,111
-118.174316,68_136_1,270.0,True,34.040627,3906,59,68
-118.162743,78_469_1,225.0,True,34.092052,5859,57,78
-118.207161,181_173_0,103.0,True,34.133579,5904,176,181
-118.227386,105_239_0,220.0,True,34.004272,4060,59,105
-118.2125678,18_186_0,119.0,True,34.0329097,8249,59,18
-118.238892,53_167_0,180.0,True,34.03257,5493,58,53
-118.5019082,364_119_1,269.0,True,34.2358032,8270,59,364
-118.227188,105_239_0,11.0,True,34.003998,4086,180,105
-118.265179,351_261_0,359.0,True,33.9761779,4084,59,351
-118.64247399999999,165_159_0,3.0,True,34.1923223,8229,180,165
-118.219353,251_108_0,360.0,True,33.993408,8540,58,251
-118.399696,358_387_0,220.0,True,33.984718,5700,116,358
-118.444862,720_1045_1,240.0,True,34.058666,9372,58,720
-118.225159,60_117_0,345.0,True,33.982574,5474,180,60
-118.256393,53_169_0,1.0,True,33.959915,3915,59,53
-118.3884382,17_349_1,186.0,True,34.0383403,8446,59,17
-118.24823,460_182_0,219.0,True,34.042637,8211,56,460
-118.306053,720_1057_1,270.0,True,34.06216,9503,58,720
-118.384422,233_139_1,315.0,True,34.280895,9441,56,233
-118.458923,108_381_0,220.0,True,33.983784,5722,180,108
-118.229843,760_43_0,7.0,True,34.0254288,6011,59,760
-118.2916798,754_70_1,180.0,True,34.042013,9575,59,754
-118.154388,108_291_1,270.0,True,33.985134,3856,116,108
-118.43103,164_56_1,270.0,True,34.1867639,8349,179,164
-118.162285,754_70_1,180.0,True,33.985161,6001,57,754
-118.264946,108_359_1,269.0,True,33.989311,5681,58,108
-118.2498095,200_39_1,304.0,True,34.0641193,5794,180,200
-118.150879,260_234_1,165.0,True,34.180714,8149,176,260
-118.376129,28_534_0,360.0,True,34.049786,8576,176,28
-118.309227,207_269_1,180.0,True,34.0817679,9456,57,207
-118.349319,222_68_0,90.0,True,34.193581,7652,58,222
-118.323883,2_1056_0,90.0,True,34.097965,5664,58,2
-118.377713,10_389_0,332.0,True,34.0735408,4055,59,10
-118.3949162,162_126_1,256.0,True,34.200653,8242,59,162
-118.1404059,76_170_1,265.0,True,34.077628,4153,59,76
-118.3414897,607_21_0,89.0,True,33.9929897,3148,59,607
-118.35128,720_1045_1,270.0,True,34.0624619,9377,58,720
-118.352821,740_94_1,165.0,True,33.8921009,5375,295,740
-118.2210968,66_385_1,296.0,True,34.024914,9402,59,66
-118.29097,206_168_1,269.0,True,34.095627,8598,58,206
-118.288872,950_197_0,330.0,True,33.870621,8388,58,950
-118.222366,91_306_0,120.0,True,34.080887,8328,176,91
-118.245934,316_350_1,120.0,True,34.04269,5788,58,316
-118.34407,211_68_1,180.0,True,33.945698,5327,59,211
-118.216384,60_128_1,169.0,True,33.945792,5867,59,60
-118.279831,950_197_0,360.0,True,33.936459,8364,58,950
-118.082306,268_135_1,315.0,True,34.148842,4014,235,268
-118.352692,115_472_1,269.0,True,33.961842,8473,58,115
-118.331024,40_886_1,165.0,True,33.9913219,9417,58,40
-118.237808,205_81_1,165.0,True,33.897518,11044,116,205
-118.391762,111_339_0,220.0,True,33.949051,8623,58,111
-118.614326,164_52_1,273.0,True,34.186543,5866,58,164
-118.296349,550_125_0,60.0,True,33.790295,6125,56,550
-118.3196673,720_1058_1,274.0,True,34.0617706,9308,59,720
-118.448631,788_8_0,345.0,True,34.192593,8092,179,788
-118.326469,710_123_0,345.0,True,33.884838,7552,58,710
-118.450272,788_6_1,270.0,True,34.17942,8027,58,788
-118.5974175,601_1_0,359.0,True,34.1775187,4197,59,601
-118.278252,45_516_0,360.0,True,33.98505,5949,58,45
-118.6046377,162_131_0,235.0,True,34.2279818,8294,180,162
-118.5361397,240_168_0,177.0,True,34.2075255,8113,180,240
-118.346336,164_53_0,90.0,True,34.1846729,8203,116,164
-118.228104,705_68_0,90.0,True,34.003914,6048,58,705
-117.9984902,460_183_0,189.0,True,33.8808077,8140,59,460
-118.2019808,125_150_1,269.0,True,33.9035812,5506,59,125
-118.251244,62_224_1,220.0,True,34.063866,6055,116,62
-118.313919,33_365_1,270.0,True,34.043598,5905,116,33
-118.2372602,115_506_0,90.0,True,33.9601003,8644,59,115
-118.269798,105_231_1,90.0,True,34.003777,4056,59,105
-118.289429,205_81_1,240.0,True,33.86768,5775,176,205
-118.265373,4_260_1,220.0,True,34.03323,9364,58,4
-118.217422,111_347_1,277.0,True,33.973473,8488,58,111
-118.311165,757_67_0,255.0,True,34.101761,5978,116,757
-118.2391312,66_284_0,111.0,True,34.0276035,9463,59,66
-118.447418,233_132_0,220.0,True,34.151783,9427,58,233
-118.278061,45_518_0,360.0,True,33.93819,8507,116,45
-118.265503,52_272_0,360.0,True,33.874802,5480,180,52
-118.445816,4_264_0,330.0,True,34.046951,9279,57,4
-118.44529,788_6_1,125.0,True,34.058529,8062,235,788
-118.291532,754_91_1,1.0,True,34.0682665,9541,59,754
-118.2608735,10_481_1,283.0,True,34.0682013,5948,59,10
-118.282387,110_208_1,270.0,True,33.982437,5745,58,110
-118.282646,81_178_0,360.0,True,33.966324,8527,116,81
-118.246361,316_356_1,30.0,True,34.044285,8308,58,316
-118.263821,603_21_0,336.0,True,34.1361428,3122,59,603
-118.290651,754_70_1,266.0,True,34.0981873,9513,59,754
-118.263176,20_600_0,120.0,True,34.052231,5436,116,20
-118.319687,210_260_1,92.0,True,34.061665,8156,57,210
-118.1857668,260_207_0,8.0,True,33.985491,8444,180,260
-118.430832,162_126_1,255.0,True,34.201309,8332,116,162
-118.344009,211_67_1,165.0,True,33.926888,6140,180,211
-118.258095,355_218_0,285.0,True,34.020168,3967,180,355
-118.46627,234_34_1,180.0,True,34.193554,6006,116,234
-117.998566,120_68_1,220.0,True,33.945148,6105,58,120
-118.265076,51_259_0,360.0,True,33.963684,5345,180,51
-118.252396,53_162_1,210.0,True,34.051708,5517,116,53
-118.2840273,200_40_0,5.0,True,34.043298,3872,59,200
-118.363312,224_239_0,220.0,True,34.139107,8199,235,224
-118.137314,111_347_1,300.0,True,33.957302,5319,116,111
-118.346107,302_1072_1,270.0,True,34.098049,5645,116,302
-118.311424,125_154_1,255.0,True,33.902,11064,235,125
-118.4948753,167_80_0,90.0,True,34.2428923,4024,59,167
-118.24826,16_355_1,219.0,True,34.042664,8141,179,16
-118.3569275,210_256_0,354.0,True,33.8724563,8627,59,210
-118.223022,260_207_0,220.0,True,33.875107,5435,180,260
-118.291435,754_92_0,220.0,True,33.924633,9582,179,754
-118.428642,224_252_1,139.0,True,34.272121,7567,235,224
-118.324699,212_213_1,45.0,True,34.100193,3900,116,212
-118.074867,70_255_0,75.0,True,34.062599,7536,116,70
-118.255112,76_162_0,30.0,True,34.047173,3999,59,76
-118.432411,165_159_0,90.0,True,34.193886,8130,58,165
-118.358559,212_216_0,330.0,True,34.000175,5751,58,212
-118.18943,108_402_1,270.0,True,33.987606,5606,180,108
-118.425659,233_132_0,48.0,True,34.263458,9344,58,233
